time,stability,delta,alert
20093,85.77740286923961,-0.000707908871163454,Warning
20094,85.77669496036843,-0.0007079088711776649,Warning
20095,85.77598705149725,-0.0007079088711776649,Warning
20096,85.77527914262609,-0.000707908871163454,Warning
20097,85.77457123375491,-0.0007079088711776649,Warning
20098,85.77386332488372,-0.0007079088711918757,Warning
20099,85.77315541601256,-0.000707908871163454,Warning
20100,85.77244750714138,-0.0007079088711776649,Warning
20101,85.77173959827022,-0.000707908871163454,Warning
20102,85.77103168939904,-0.0007079088711776649,Warning
20103,85.77032378052786,-0.0007079088711776649,Warning
20104,85.76961587165668,-0.0007079088711776649,Warning
20105,85.7689079627855,-0.0007079088711776649,Warning
20106,85.76820005391434,-0.000707908871163454,Warning
20107,85.76749214504316,-0.0007079088711776649,Warning
20108,85.76678423617199,-0.0007079088711776649,Warning
20109,85.76607632730081,-0.0007079088711776649,Warning
20110,85.76536841842965,-0.000707908871163454,Warning
20111,85.76466050955847,-0.0007079088711776649,Warning
20112,85.7639526006873,-0.000707908871163454,Warning
20113,85.76324469181611,-0.0007079088711918757,Warning
20114,85.76253678294495,-0.000707908871163454,Warning
20115,85.76182887407376,-0.0007079088711918757,Warning
20116,85.7611209652026,-0.000707908871163454,Warning
20117,85.76041305633143,-0.000707908871163454,Warning
20118,85.75970514746025,-0.0007079088711776649,Warning
20119,85.75899723858907,-0.0007079088711776649,Warning
20120,85.7582893297179,-0.0007079088711776649,Warning
20121,85.75758142084672,-0.0007079088711776649,Warning
20122,85.75687351197556,-0.000707908871163454,Warning
20123,85.75616560310439,-0.000707908871163454,Warning
20124,85.7554576942332,-0.0007079088711918757,Warning
20125,85.75474978536204,-0.000707908871163454,Warning
20126,85.75404187649085,-0.0007079088711918757,Warning
20127,85.75333396761968,-0.000707908871163454,Warning
20128,85.75262605874852,-0.000707908871163454,Warning
20129,85.75191814987734,-0.0007079088711776649,Warning
20130,85.75121024100615,-0.0007079088711918757,Warning
20131,85.75050233213499,-0.000707908871163454,Warning
20132,85.74979442326381,-0.0007079088711776649,Warning
20133,85.74908651439264,-0.000707908871163454,Warning
20134,85.74837860552147,-0.0007079088711776649,Warning
20135,85.74767069665029,-0.0007079088711776649,Warning
20136,85.74696278777911,-0.0007079088711776649,Warning
20137,85.74625487890793,-0.0007079088711776649,Warning
20138,85.74554697003677,-0.000707908871163454,Warning
20139,85.74483906116559,-0.0007079088711776649,Warning
20140,85.74413115229441,-0.0007079088711776649,Warning
20141,85.74342324342324,-0.0007079088711776649,Warning
20142,85.74271533455206,-0.0007079088711776649,Warning
20143,85.7420074256809,-0.000707908871163454,Warning
20144,85.74129951680972,-0.0007079088711776649,Warning
20145,85.74059160793855,-0.000707908871163454,Warning
20146,85.73988369906736,-0.0007079088711918757,Warning
20147,85.7391757901962,-0.000707908871163454,Warning
20148,85.73846788132502,-0.0007079088711776649,Warning
20149,85.73775997245386,-0.000707908871163454,Warning
20150,85.73705206358268,-0.0007079088711776649,Warning
20151,85.7363441547115,-0.0007079088711776649,Warning
20152,85.73563624584033,-0.0007079088711776649,Warning
20153,85.73492833696915,-0.0007079088711776649,Warning
20154,85.73422042809798,-0.000707908871163454,Warning
20155,85.7335125192268,-0.0007079088711776649,Warning
20156,85.73280461035563,-0.0007079088711776649,Warning
20157,85.73209670148445,-0.0007079088711776649,Warning
20158,85.73138879261327,-0.0007079088711776649,Warning
20159,85.73068088374211,-0.000707908871163454,Warning
20160,85.72997297487093,-0.0007079088711776649,Warning
20161,85.72926506599977,-0.000707908871163454,Warning
20162,85.72855715712858,-0.0007079088711918757,Warning
20163,85.72784924825741,-0.000707908871163454,Warning
20164,85.72714133938624,-0.0007079088711776649,Warning
20165,85.72643343051507,-0.000707908871163454,Warning
20166,85.72572552164388,-0.0007079088711918757,Warning
20167,85.72501761277272,-0.000707908871163454,Warning
20168,85.72430970390155,-0.000707908871163454,Warning
20169,85.72360179503036,-0.0007079088711918757,Warning
20170,85.7228938861592,-0.000707908871163454,Warning
20171,85.72218597728802,-0.0007079088711776649,Warning
20172,85.72147806841684,-0.0007079088711776649,Warning
20173,85.72077015954567,-0.0007079088711776649,Warning
20174,85.72006225067449,-0.0007079088711776649,Warning
20175,85.71935434180332,-0.000707908871163454,Warning
20176,85.71864643293216,-0.000707908871163454,Warning
20177,85.71793852406097,-0.0007079088711918757,Warning
20178,85.7172306151898,-0.000707908871163454,Warning
20179,85.71652270631861,-0.0007079088711918757,Warning
20180,85.71581479744745,-0.000707908871163454,Warning
20181,85.71510688857627,-0.0007079088711776649,Warning
20182,85.7143989797051,-0.0007079088711776649,Warning
20183,85.71369107083392,-0.0007079088711776649,Warning
20184,85.71298316196275,-0.000707908871163454,Warning
20185,85.71227525309158,-0.0007079088711776649,Warning
20186,85.71156734422041,-0.000707908871163454,Warning
20187,85.71085943534924,-0.0007079088711776649,Warning
20188,85.71015152647804,-0.0007079088711918757,Warning
20189,85.70944361760688,-0.000707908871163454,Warning
20190,85.7087357087357,-0.0007079088711776649,Warning
20191,85.70802779986454,-0.000707908871163454,Warning
20192,85.70731989099336,-0.0007079088711776649,Warning
20193,85.7066119821222,-0.000707908871163454,Warning
20194,85.705904073251,-0.0007079088711918757,Warning
20195,85.70519616437983,-0.0007079088711776649,Warning
20196,85.70448825550866,-0.000707908871163454,Warning
20197,85.70378034663749,-0.0007079088711776649,Warning
20198,85.70307243776631,-0.0007079088711776649,Warning
20199,85.70236452889515,-0.000707908871163454,Warning
20200,85.70165662002397,-0.0007079088711776649,Warning
20201,85.70094871115279,-0.0007079088711776649,Warning
20202,85.70024080228163,-0.000707908871163454,Warning
20203,85.69953289341045,-0.0007079088711776649,Warning
20204,85.69882498453926,-0.0007079088711918757,Warning
20205,85.6981170756681,-0.000707908871163454,Warning
20206,85.69740916679692,-0.0007079088711776649,Warning
20207,85.69670125792575,-0.000707908871163454,Warning
20208,85.69599334905458,-0.0007079088711776649,Warning
20209,85.6952854401834,-0.0007079088711776649,Warning
20210,85.69457753131222,-0.0007079088711776649,Warning
20211,85.69386962244104,-0.0007079088711776649,Warning
20212,85.69316171356988,-0.000707908871163454,Warning
20213,85.6924538046987,-0.0007079088711776649,Warning
20214,85.69174589582752,-0.0007079088711776649,Warning
20215,85.69103798695635,-0.0007079088711776649,Warning
20216,85.69033007808518,-0.000707908871163454,Warning
20217,85.689622169214,-0.0007079088711776649,Warning
20218,85.68891426034284,-0.000707908871163454,Warning
20219,85.68820635147165,-0.0007079088711918757,Warning
20220,85.68749844260049,-0.000707908871163454,Warning
20221,85.6867905337293,-0.0007079088711918757,Warning
20222,85.68608262485813,-0.000707908871163454,Warning
20223,85.68537471598697,-0.000707908871163454,Warning
20224,85.68466680711579,-0.0007079088711776649,Warning
20225,85.68395889824461,-0.0007079088711776649,Warning
20226,85.68325098937345,-0.000707908871163454,Warning
20227,85.68254308050226,-0.0007079088711918757,Warning
20228,85.68183517163109,-0.000707908871163454,Warning
20229,85.68112726275993,-0.000707908871163454,Warning
20230,85.68041935388875,-0.0007079088711776649,Warning
20231,85.67971144501756,-0.0007079088711918757,Warning
20232,85.67900353614638,-0.0007079088711776649,Warning
20233,85.67829562727522,-0.000707908871163454,Warning
20234,85.67758771840404,-0.0007079088711776649,Warning
20235,85.67687980953286,-0.0007079088711776649,Warning
20236,85.6761719006617,-0.000707908871163454,Warning
20237,85.67546399179052,-0.0007079088711776649,Warning
20238,85.67475608291934,-0.0007079088711776649,Warning
20239,85.67404817404818,-0.000707908871163454,Warning
20240,85.673340265177,-0.0007079088711776649,Warning
20241,85.67263235630583,-0.0007079088711776649,Warning
20242,85.67192444743465,-0.0007079088711776649,Warning
20243,85.67121653856347,-0.0007079088711776649,Warning
20244,85.67050862969229,-0.0007079088711776649,Warning
20245,85.66980072082113,-0.000707908871163454,Warning
20246,85.66909281194995,-0.0007079088711776649,Warning
20247,85.66838490307879,-0.000707908871163454,Warning
20248,85.66767699420761,-0.0007079088711776649,Warning
20249,85.66696908533643,-0.0007079088711776649,Warning
20250,85.66626117646527,-0.000707908871163454,Warning
20251,85.66555326759409,-0.0007079088711776649,Warning
20252,85.6648453587229,-0.0007079088711918757,Warning
20253,85.66413744985172,-0.0007079088711776649,Warning
20254,85.66342954098056,-0.000707908871163454,Warning
20255,85.6627216321094,-0.000707908871163454,Warning
20256,85.66201372323822,-0.0007079088711776649,Warning
20257,85.66130581436704,-0.0007079088711776649,Warning
20258,85.66059790549586,-0.0007079088711776649,Warning
20259,85.65988999662468,-0.0007079088711776649,Warning
20260,85.65918208775352,-0.000707908871163454,Warning
20261,85.65847417888236,-0.000707908871163454,Warning
20262,85.65776627001117,-0.0007079088711918757,Warning
20263,85.65705836114,-0.000707908871163454,Warning
20264,85.65635045226881,-0.0007079088711918757,Warning
20265,85.65564254339765,-0.000707908871163454,Warning
20266,85.65493463452648,-0.000707908871163454,Warning
20267,85.6542267256553,-0.0007079088711776649,Warning
20268,85.65351881678411,-0.0007079088711918757,Warning
20269,85.65281090791295,-0.000707908871163454,Warning
20270,85.65210299904177,-0.0007079088711776649,Warning
20271,85.65139509017061,-0.000707908871163454,Warning
20272,85.65068718129942,-0.0007079088711918757,Warning
20273,85.64997927242825,-0.000707908871163454,Warning
20274,85.64927136355708,-0.0007079088711776649,Warning
20275,85.6485634546859,-0.0007079088711776649,Warning
20276,85.64785554581472,-0.0007079088711776649,Warning
20277,85.64714763694356,-0.000707908871163454,Warning
20278,85.64643972807238,-0.0007079088711776649,Warning
20279,85.6457318192012,-0.0007079088711776649,Warning
20280,85.64502391033002,-0.0007079088711776649,Warning
20281,85.64431600145886,-0.000707908871163454,Warning
20282,85.6436080925877,-0.000707908871163454,Warning
20283,85.6429001837165,-0.0007079088711918757,Warning
20284,85.64219227484534,-0.000707908871163454,Warning
20285,85.64148436597415,-0.0007079088711918757,Warning
20286,85.64077645710299,-0.000707908871163454,Warning
20287,85.64006854823181,-0.0007079088711776649,Warning
20288,85.63936063936063,-0.0007079088711776649,Warning
20289,85.63865273048945,-0.0007079088711776649,Warning
20290,85.63794482161829,-0.000707908871163454,Warning
20291,85.63723691274711,-0.0007079088711776649,Warning
20292,85.63652900387595,-0.000707908871163454,Warning
20293,85.63582109500477,-0.0007079088711776649,Warning
20294,85.6351131861336,-0.0007079088711776649,Warning
20295,85.63440527726242,-0.0007079088711776649,Warning
20296,85.63369736839124,-0.0007079088711776649,Warning
20297,85.63298945952008,-0.000707908871163454,Warning
20298,85.6322815506489,-0.0007079088711776649,Warning
20299,85.63157364177772,-0.0007079088711776649,Warning
20300,85.63086573290654,-0.0007079088711776649,Warning
20301,85.63015782403538,-0.000707908871163454,Warning
20302,85.6294499151642,-0.0007079088711776649,Warning
20303,85.62874200629304,-0.000707908871163454,Warning
20304,85.62803409742185,-0.0007079088711918757,Warning
20305,85.62732618855068,-0.000707908871163454,Warning
20306,85.62661827967949,-0.0007079088711918757,Warning
20307,85.62591037080833,-0.000707908871163454,Warning
20308,85.62520246193715,-0.0007079088711776649,Warning
20309,85.62449455306597,-0.0007079088711776649,Warning
20310,85.62378664419481,-0.000707908871163454,Warning
20311,85.62307873532363,-0.0007079088711776649,Warning
20312,85.62237082645245,-0.0007079088711776649,Warning
20313,85.62166291758129,-0.000707908871163454,Warning
20314,85.62095500871011,-0.0007079088711776649,Warning
20315,85.62024709983893,-0.0007079088711776649,Warning
20316,85.61953919096777,-0.000707908871163454,Warning
20317,85.6188312820966,-0.0007079088711776649,Warning
20318,85.61812337322542,-0.0007079088711776649,Warning
20319,85.61741546435425,-0.000707908871163454,Warning
20320,85.61670755548307,-0.0007079088711776649,Warning
20321,85.61599964661188,-0.0007079088711918757,Warning
20322,85.61529173774072,-0.000707908871163454,Warning
20323,85.61458382886954,-0.0007079088711776649,Warning
20324,85.61387591999838,-0.000707908871163454,Warning
20325,85.6131680111272,-0.0007079088711776649,Warning
20326,85.61246010225602,-0.0007079088711776649,Warning
20327,85.61175219338485,-0.0007079088711776649,Warning
20328,85.61104428451367,-0.0007079088711776649,Warning
20329,85.61033637564249,-0.0007079088711776649,Warning
20330,85.60962846677133,-0.000707908871163454,Warning
20331,85.60892055790015,-0.0007079088711776649,Warning
20332,85.60821264902897,-0.0007079088711776649,Warning
20333,85.6075047401578,-0.0007079088711776649,Warning
20334,85.60679683128663,-0.000707908871163454,Warning
20335,85.60608892241547,-0.000707908871163454,Warning
20336,85.60538101354427,-0.0007079088711918757,Warning
20337,85.60467310467311,-0.000707908871163454,Warning
20338,85.60396519580193,-0.0007079088711776649,Warning
20339,85.60325728693076,-0.0007079088711776649,Warning
20340,85.60254937805959,-0.000707908871163454,Warning
20341,85.60184146918841,-0.0007079088711776649,Warning
20342,85.60113356031722,-0.0007079088711918757,Warning
20343,85.60042565144606,-0.000707908871163454,Warning
20344,85.59971774257488,-0.0007079088711776649,Warning
20345,85.59900983370372,-0.000707908871163454,Warning
20346,85.59830192483254,-0.0007079088711776649,Warning
20347,85.59759401596135,-0.0007079088711918757,Warning
20348,85.59688610709019,-0.000707908871163454,Warning
20349,85.59617819821901,-0.0007079088711776649,Warning
20350,85.59547028934784,-0.000707908871163454,Warning
20351,85.59476238047667,-0.0007079088711776649,Warning
20352,85.5940544716055,-0.000707908871163454,Warning
20353,85.59334656273431,-0.0007079088711918757,Warning
20354,85.59263865386315,-0.000707908871163454,Warning
20355,85.59193074499197,-0.0007079088711776649,Warning
20356,85.5912228361208,-0.000707908871163454,Warning
20357,85.59051492724961,-0.0007079088711918757,Warning
20358,85.58980701837845,-0.000707908871163454,Warning
20359,85.58909910950727,-0.0007079088711776649,Warning
20360,85.5883912006361,-0.0007079088711776649,Warning
20361,85.58768329176493,-0.000707908871163454,Warning
20362,85.58697538289375,-0.0007079088711776649,Warning
20363,85.58626747402256,-0.0007079088711918757,Warning
20364,85.5855595651514,-0.000707908871163454,Warning
20365,85.58485165628022,-0.0007079088711776649,Warning
20366,85.58414374740906,-0.000707908871163454,Warning
20367,85.58343583853788,-0.0007079088711776649,Warning
20368,85.5827279296667,-0.0007079088711776649,Warning
20369,85.58202002079553,-0.0007079088711776649,Warning
20370,85.58131211192435,-0.0007079088711776649,Warning
20371,85.58060420305318,-0.000707908871163454,Warning
20372,85.579896294182,-0.0007079088711776649,Warning
20373,85.57918838531083,-0.0007079088711776649,Warning
